NaOH/ mM,formaldehyde/ mM,C4_-H_NaCa_2p,C5_Ca_2p_I1,C5_Ca_2p_I2,C2_Ca_I1,C2_Ca_I2,C6-H2O_Ca_2p_I1,C6-H2O_Ca_2p_I2,C6_Ca_I1,C6_Ca_I2,C6_Ca_I3,C6_Ca_I4,C6_Ca_I5,C6_Ca_I6,C7-O_Ca_2p_I1,C7-O_Ca_2p_I2,C7-O_Ca_2p_I3,C6+H2O_Ca_2p_I1,C6+H2O_Ca_2p_I2,C6+H2O_Ca_2p_I3,C6+H2O_Ca_2p_I4,C7_Ca_2p_I1,C7_Ca_2p_I2,C7_Ca_2p_I3,C7_+H2_Ca_2p_I1,C7_+H2_Ca_2p_I2,C7_+H2_Ca_2p_I3,C7_+H2_Ca_2p_I4,C7_+H2_Ca_2p_I5,C6+2H2O_Ca_2p_I1,C6+2H2O_Ca_2p_I2,C6+2H2O_Ca_2p_I3,C6+2H2O_Ca_2p_I4,C3_Ca_I1,C7+H2O_Ca_2p_I1,C7+H2O_Ca_2p_I2,C7+H2O_Ca_2p_I3,C7+H2O_Ca_2p_I4,C9-O2_Ca_2p_I1,C9-O2_Ca_2p_I2,C9-O2_Ca_2p_I3,C9-O2_Ca_2p_I4,C8_Ca_2p_I1,C8_Ca_2p_I2,C8_Ca_2p_I3,C8_Ca_2p_I4,C8_+H2_Ca_2p_I1,C8_+H2_Ca_2p_I2,C8_+H2_Ca_2p_I3,C7+2H2O_Ca_2p_I1,C7+2H2O_Ca_2p_I2,C7+2H2O_Ca_2p_I3,C9-O_Ca_2p_I1,C9-O_Ca_2p_I2,C9-O_Ca_2p_I3,C9-O_Ca_2p_I4,C8+H2O_Ca_2p_I1,C8+H2O_Ca_2p_I2,C8+H2O_Ca_2p_I3,C8+H2O_Ca_2p_I4,C9_Ca_2p_I1,C9_Ca_2p_I2,C9_Ca_2p_I3,C9_Ca_2p_I4,C4_Ca_I1,C4_Ca_I2,C9+H2O_Ca_2p_I1,C9+H2O_Ca_2p_I2,C9+H2O_Ca_2p_I3,C9+H2O_Ca_2p_I4,C10_Ca_2p_I1,C10_Ca_2p_I2,C10_Ca_2p_I3,C10_Ca_2p_I4,C5_Na_I1,C5_Na_I2,C10+H2O_Ca_2p_I1,C10+H2O_Ca_2p_I2,C10+H2O_Ca_2p_I3,C11_Ca_2p_I1,C11_Ca_2p_I2,C6-H2O_Na_I1,C6-H2O_Na_I2,C6-H2O_Na_I3,C6-H2O_Na_I4,C11+H2O_Ca_2p_I1,C11+H2O_Ca_2p_I2,C11+H2O_Ca_2p_I3,C7-O-H2O_Na_I1,C7-O-H2O_Na_I2,C7-O-H2O_Na_I3,C7-O-H2O_Na_I4,C7-O-H2O_Na_I5,C7-O-H2O_Na_I6,C12_Ca_2p_I1,C12_Ca_2p_I2,C12_Ca_2p_I3,C6_Na_I1,C6_Na_I2,C6_Na_I3,C6_Na_I4,C12+H2O_Ca_2p_I1,C12+H2O_Ca_2p_I2,C12+H2O_Ca_2p_I3,C7_Na_I1,C7_Na_I2,C7_Na_I3,label
40.0,115.0,0.000741351,0.001529946,0.000461296,0.000588652,0.000240259,0.005526824,0.000812088,0.038074908,0.01590069,0.002089989,0.00056353,0.000562454,0.000299748,0.008120729,0.003762942,0.000387716,0.003879861,0.005212338,0.003504006,0.00041781,0.017190222,0.017795937,0.00054497,0.001483938,0.002628513,0.001915085,0.000867829,0.000287748,0.000330312,0.001357084,0.00086318,0.000336188,0.000453356,0.002713005,0.00843304,0.000585353,0.000432869,0.000502222,0.000785819,0.000762528,0.000273772,0.000429454,0.00859144,0.009988332,0.000412605,0.000400592,0.001983964,0.000321946,0.000552048,0.003220367,0.000401865,0.000390902,0.001247353,0.0028221,0.000321286,0.000657707,0.006455373,0.005517361,0.000465509,0.001240951,0.005937625,0.02431131,0.002427604,0.000361479,0.000249118,0.000902952,0.009900115,0.000321187,0.000506044,0.006825981,0.010761686,0.000349813,0.000491995,0.001105881,0.007972285,0.006134589,0.002874242,0.000405155,0.006163006,0.000419951,0.000222346,0.000258608,0.000254846,0.000218109,0.001612684,0.002661435,0.000317144,0.000188864,0.000267885,0.000308928,0.00024532,0.000200126,0.000195395,0.001499276,0.001512873,0.000323059,0.002117329,0.009915987,0.014482239,0.002915995,0.000651893,0.001693236,0.000285961,0.000887734,0.000565741,0.000492615,1
41.7262,123.664,0.000671438,0.001485148,0.000465315,0.000542973,0.000233121,0.00494185,0.000775729,0.03275288,0.015010752,0.002237912,0.000559599,0.000546871,0.000301054,0.00790011,0.00384602,0.000385684,0.003620194,0.005164884,0.003798521,0.000413391,0.015679307,0.017427895,0.000527844,0.001616774,0.002847789,0.002266202,0.000895691,0.000290406,0.000341027,0.001394283,0.000961031,0.00036367,0.000440011,0.002703274,0.008389333,0.000544396,0.000421602,0.000525849,0.000812404,0.000753726,0.000295386,0.00043854,0.008487535,0.009912875,0.000408607,0.000431083,0.002216809,0.000314495,0.00060471,0.003323966,0.00038304,0.00040146,0.001323555,0.002816238,0.0003363,0.000682246,0.006716065,0.005373586,0.000444747,0.001208066,0.005662999,0.021222913,0.002100882,0.000359786,0.000272428,0.000925438,0.009065616,0.000323863,0.000493115,0.006857037,0.009361204,0.000355671,0.000444182,0.001249298,0.00830234,0.00595475,0.002400328,0.000398746,0.005793112,0.000424462,0.000215223,0.000271427,0.000259242,0.000230375,0.001713602,0.002375031,0.000315775,0.000194386,0.000273193,0.000301261,0.000256577,0.000207544,0.000173723,0.001537403,0.001204165,0.000334107,0.002330523,0.010451721,0.014731903,0.002737713,0.000689157,0.001633901,0.00029923,0.00090565,0.000599547,0.000501763,1
44.1275,126.4446,0.00064857,0.001463159,0.000515628,0.000514113,0.000251949,0.004384105,0.00079826,0.028813791,0.014860195,0.002462994,0.000619421,0.000506997,0.000299668,0.007469282,0.004114028,0.000400957,0.003257164,0.00535421,0.004283774,0.000401839,0.014487099,0.017167626,0.000496899,0.001630146,0.002933723,0.002357179,0.000923144,0.000323468,0.00036634,0.001461511,0.001049558,0.00035987,0.000438695,0.002794366,0.00836546,0.0005525,0.000417029,0.000515633,0.000805414,0.000804919,0.000297162,0.000464169,0.008227471,0.009955951,0.000388146,0.000488206,0.002424196,0.000336412,0.00062274,0.003434787,0.0004002,0.000429674,0.00142857,0.002810288,0.000350651,0.000708541,0.006972957,0.005288778,0.000456098,0.001244342,0.005598963,0.019227319,0.001842268,0.000358473,0.000288508,0.000996076,0.008578326,0.000340117,0.000501312,0.006865523,0.008283515,0.000376067,0.000465969,0.001450708,0.008884946,0.005745325,0.002047462,0.000423522,0.005532843,0.000437648,0.000266039,0.000308058,0.000277656,0.000218572,0.001674525,0.002233209,0.000337948,0.00021825,0.000279998,0.000312648,0.000292638,0.00022841,0.000207565,0.001607944,0.001038365,0.000348558,0.002741018,0.011375629,0.015309676,0.002680859,0.00074413,0.001588254,0.000301734,0.000904637,0.000683422,0.00053149,1
47.8292,135.5694,0.000595181,0.001406798,0.00056929,0.000497838,0.000254866,0.003672755,0.000762138,0.023241473,0.014114079,0.002820513,0.00066519,0.000485774,0.000331008,0.006598778,0.004168947,0.000415171,0.002906498,0.005540995,0.004901859,0.000408419,0.012629374,0.016428942,0.000499238,0.001686945,0.002936141,0.002395488,0.000919056,0.000354793,0.000400223,0.001555757,0.001234432,0.000371082,0.000437264,0.002822146,0.008268428,0.000565659,0.000425867,0.000546059,0.000813926,0.000790501,0.000365673,0.000476018,0.007888849,0.009633752,0.000406404,0.000543294,0.002504608,0.000365251,0.000696545,0.003525603,0.000413289,0.000470047,0.001539924,0.002782063,0.000356865,0.000782619,0.007291084,0.005041665,0.000435695,0.001318476,0.005552199,0.016353737,0.001528664,0.000331817,0.000325834,0.001121775,0.007442718,0.000376357,0.000474547,0.007107135,0.006561664,0.000410064,0.00045621,0.00178836,0.009495804,0.005570692,0.001535005,0.000435643,0.004924085,0.000437961,0.000264615,0.000336895,0.00029555,0.000247598,0.001762229,0.00192525,0.000360599,0.000222449,0.000303454,0.000339264,0.0002979,0.000208602,0.00021905,0.001621562,0.00076323,0.000375753,0.003396306,0.012558865,0.015127817,0.002362655,0.000791098,0.001561263,0.00034449,0.000911021,0.000738818,0.000556314,1
49.0149,140.3053,0.000617157,0.001404209,0.00059608,0.000476443,0.000272745,0.003441649,0.000758432,0.021414068,0.013729179,0.0029525,0.000700603,0.000498843,0.000338871,0.006300551,0.004104235,0.000406809,0.002770796,0.005579908,0.005110757,0.000415099,0.012010488,0.016329417,0.000499522,0.00166129,0.002909982,0.002386356,0.00092481,0.000344289,0.000415906,0.001634409,0.001266301,0.000396065,0.000464619,0.002815707,0.008238161,0.000555555,0.000420602,0.000552,0.000829491,0.000789226,0.000340839,0.00046686,0.007765059,0.009591074,0.000406102,0.000549426,0.002528945,0.000389689,0.000698673,0.003595925,0.000438965,0.000450007,0.001541216,0.002820966,0.000387195,0.00079676,0.007325767,0.005032515,0.000459449,0.001295737,0.00545447,0.015345548,0.001490788,0.000353594,0.000334272,0.001107125,0.007158063,0.000378469,0.000492428,0.006974526,0.006158294,0.00043959,0.000475787,0.001822452,0.009769745,0.00541649,0.001456686,0.000436942,0.004696121,0.000434912,0.000271534,0.000331464,0.00030963,0.000250068,0.001744933,0.001865228,0.000380491,0.000249506,0.000300147,0.000331682,0.000298183,0.000237094,0.00023834,0.001632611,0.000732297,0.00037829,0.00345871,0.012705366,0.015185999,0.002345392,0.000820003,0.001496053,0.000343346,0.00097811,0.000753442,0.000553299,1
20.0,115.0,0.000857608,0.001369706,0.000373825,0.001336861,0.000205435,0.006805221,0.00087919,0.057217453,0.013025143,0.001656494,0.000868284,0.001507283,0.000180424,0.004537352,0.001309838,0.000241394,0.00307497,0.003710085,0.000965123,0.000555484,0.024629944,0.008306313,0.000687032,0.000543664,0.001787498,0.000670599,0.000561852,0.000184499,0.000174982,0.000610467,0.000502029,0.000234773,0.000994833,0.001798856,0.00461447,0.000336051,0.000722889,0.000280977,0.000381951,0.000353695,0.0001482,0.000242514,0.007163552,0.004296977,0.000649762,0.000270627,0.000811472,0.000193489,0.00022366,0.001536401,0.000288256,0.000223045,0.000754368,0.001920768,0.000181595,0.000292624,0.002320163,0.004017058,0.000534914,0.003289362,0.014193886,0.066494032,0.024761796,0.001036987,0.00012731,0.000557082,0.014393433,0.000188519,0.000356428,0.003463545,0.020499648,0.000213548,0.000400755,0.000244632,0.001907508,0.003390768,0.009793624,0.000215663,0.005432481,0.000257491,0.000108391,0.000127759,0.000125235,0.000106593,0.000518363,0.002759363,0.000158061,0.000103242,0.000111209,0.000128334,0.000116602,0.000105595,0.000101566,0.000564237,0.004852658,0.000178591,0.000478061,0.003620699,0.00537348,0.002105469,0.000223675,0.000945528,0.000140094,0.000573708,0.000270765,0.00019692,0
16.6706,111.8849,0.000742388,0.001252498,0.000354969,0.00169379,0.000288659,0.006406009,0.000831556,0.058657171,0.013226499,0.001393754,0.000908582,0.001548595,0.000162316,0.008309444,0.001732332,0.000271486,0.003564041,0.003332384,0.000774364,0.000627859,0.030475911,0.007792413,0.000812357,0.000904365,0.002510413,0.000666531,0.000477822,0.000166593,0.000161061,0.000799084,0.000377429,0.000243368,0.000904043,0.002182424,0.005449782,0.000378743,0.000726178,0.000254197,0.000373114,0.000319039,0.000136319,0.00023697,0.008430668,0.003246304,0.000601105,0.000266171,0.001047081,0.000181369,0.000253509,0.001753241,0.000290975,0.000222946,0.001022174,0.002457314,0.000168957,0.000344267,0.002878086,0.0031349,0.000514214,0.003628308,0.019409455,0.070433607,0.017756813,0.001182457,0.000118014,0.000763788,0.017114129,0.000169671,0.000307909,0.003688721,0.023028731,0.000191881,0.000292206,0.000194677,0.00126293,0.004061047,0.009703131,0.000186488,0.005721481,0.000208225,0.000121841,0.000111165,0.000114165,0.000104936,0.000652959,0.002898532,0.000139898,0.000103086,0.000109133,0.000142097,0.000119809,0.000101474,9.17e-05,0.000611994,0.003861885,0.000160364,0.0005785,0.003483312,0.003660014,0.001068147,0.000216794,0.000998222,0.000139735,0.000497758,0.000239225,0.000156212,0
12.3629,88.6309,0.00069551,0.001242201,0.000347663,0.002401888,0.000463547,0.006130293,0.000860844,0.056842486,0.0135894,0.001471362,0.001142298,0.001578419,0.000128685,0.009435632,0.001798706,0.000226023,0.003697034,0.0031542,0.000728721,0.000609594,0.032597234,0.006963024,0.000754636,0.001038665,0.002740234,0.000606317,0.000390716,0.000141883,0.000140075,0.00077792,0.000312254,0.000218047,0.001024847,0.002257141,0.005371475,0.00031177,0.000714698,0.000212039,0.000312987,0.000229722,0.00011273,0.000219759,0.008781782,0.001733161,0.000517409,0.00023095,0.001021898,0.000144069,0.000241981,0.001644512,0.000262302,0.000202966,0.001168108,0.002354815,0.000148957,0.00035773,0.002671545,0.002002121,0.000439545,0.00527391,0.029211917,0.074486426,0.019150971,0.00169491,9.99e-05,0.000883537,0.017770414,0.000146035,0.000225376,0.003403934,0.022693199,0.000159807,0.00019694,0.000115976,0.000423148,0.003412086,0.009764773,0.00014665,0.004972648,0.000152347,0.000101593,9.56e-05,9.19e-05,9.09e-05,0.000581423,0.002587896,0.000121237,8.28e-05,9.56e-05,0.000114216,9.74e-05,7.91e-05,4e-05,0.0005715,0.002831151,0.000120387,0.00052008,0.002794332,0.001885938,0.000432086,0.000192497,0.000834644,0.000109349,0.000346165,0.000169245,0.000121369,0
14.7902,66.1634,0.000727495,0.001258365,0.000353983,0.00198273,0.000437202,0.006336347,0.000872871,0.05869598,0.013928678,0.001393512,0.001007848,0.001572248,0.000142204,0.007924695,0.001518834,0.000219112,0.003800193,0.003124689,0.000726088,0.00063639,0.034425707,0.007707932,0.000855365,0.000960397,0.002584138,0.000586733,0.000401167,0.000144615,0.000147416,0.000900319,0.000321281,0.000241554,0.000846107,0.002378751,0.005956826,0.000357796,0.000725393,0.000226704,0.000300413,0.000266081,0.000115006,0.00022755,0.00955671,0.002501646,0.0005706,0.000220028,0.000976678,0.000159866,0.000266635,0.00186753,0.000293356,0.000200345,0.001035112,0.00225548,0.000145978,0.000397169,0.003117714,0.002500259,0.000481335,0.004288259,0.025049734,0.073972104,0.016241069,0.001422375,0.000105355,0.000899075,0.018636164,0.000146651,0.000254215,0.003642379,0.024463181,0.000160363,0.000214719,0.000116868,0.00050564,0.004153076,0.009890681,0.000156556,0.005585597,0.00016638,0.000106378,0.000104472,9.64e-05,9.29e-05,0.000676095,0.002896201,0.000129829,8.87e-05,0.000100965,0.000116526,9.97e-05,8.57e-05,8.54e-05,0.000622168,0.00310908,0.000125915,0.000505057,0.003022468,0.002455763,0.000611385,0.000218911,0.001018933,0.000131609,0.000400094,0.000180615,0.000137594,0
28.2017,49.2809,0.00091131,0.001681329,0.000439529,0.00082036,0.00024952,0.007895628,0.000985234,0.065400575,0.018429007,0.001816385,0.000564167,0.000945585,0.000249281,0.005359415,0.001736536,0.000284328,0.004679961,0.004499086,0.001760137,0.000540023,0.023005125,0.015374864,0.000778278,0.000749893,0.001627576,0.000944883,0.000663945,0.000238936,0.000259961,0.001090389,0.00048809,0.000332071,0.000449513,0.002102667,0.006808375,0.000577372,0.000464847,0.000427568,0.000630103,0.000648005,0.000213087,0.000444788,0.007907536,0.007827065,0.000484825,0.000313146,0.000855239,0.00024103,0.000381729,0.002010334,0.000373578,0.000344157,0.00084655,0.002603147,0.000264223,0.000432346,0.003903259,0.00436204,0.000452843,0.001612134,0.007439289,0.04287731,0.003730086,0.000484795,0.000174136,0.000696113,0.01469081,0.000237493,0.000533007,0.005139018,0.018232629,0.000269782,0.000537165,0.000327908,0.003056057,0.006240952,0.004450229,0.000325025,0.006794437,0.000360414,0.000187203,0.000181146,0.00017741,0.000161384,0.001227539,0.002771345,0.00025673,0.000154651,0.000186637,0.000216478,0.000176579,0.000154746,0.000147052,0.000958634,0.002998479,0.000267173,0.000855551,0.005106535,0.006516739,0.001578073,0.000396375,0.001404629,0.000232423,0.000543336,0.000361498,0.000448047,0
22.3503,43.3065,0.000842414,0.001483815,0.000393055,0.001068096,0.000272235,0.00759933,0.000976709,0.067389455,0.016979618,0.001529969,0.000532953,0.00116935,0.000211416,0.005472612,0.001269958,0.00026316,0.004680257,0.003840159,0.001017033,0.000588272,0.029885404,0.012512409,0.00090835,0.000810542,0.001960502,0.000775188,0.000540834,0.000205715,0.000210925,0.001066805,0.000365526,0.000330708,0.000508664,0.002428892,0.006822152,0.000588765,0.000555142,0.000331132,0.000486871,0.000546529,0.000173938,0.000352747,0.008834076,0.006514485,0.000521593,0.000263315,0.000804818,0.000212634,0.000357204,0.002035017,0.000354142,0.000284329,0.000859392,0.002693918,0.000213835,0.000410414,0.003891318,0.003941142,0.00047666,0.001969014,0.01063914,0.054163929,0.005433393,0.000701178,0.000144457,0.000752702,0.018336809,0.000212874,0.000387128,0.004771563,0.022744149,0.000213963,0.000405383,0.000204367,0.001671655,0.006707162,0.006312135,0.000248194,0.007193331,0.000273145,0.000160764,0.000138115,0.000138632,0.000125814,0.00113787,0.003128069,0.000190481,0.000134665,0.000147521,0.000159095,0.000136701,0.000120324,0.000133356,0.000859474,0.003351845,0.000191098,0.000645818,0.004016692,0.004621348,0.001123538,0.000348976,0.001340035,0.000176077,0.000494067,0.000258693,0.000307166,0
20.0,45.0,0.000829037,0.001415255,0.000374176,0.001241197,0.00029735,0.007177385,0.000929143,0.065166974,0.016165996,0.001430182,0.000604119,0.001282361,0.000184839,0.005931607,0.001207288,0.000239747,0.00448261,0.00351675,0.000855444,0.000641462,0.032405057,0.010841756,0.000949214,0.000829053,0.002169469,0.000673215,0.000480919,0.000178258,0.000199724,0.001080812,0.000337783,0.00030757,0.000556355,0.002555201,0.006743873,0.000559579,0.000617237,0.000290419,0.000406402,0.000463171,0.000167722,0.000308415,0.009297947,0.005588271,0.000563273,0.000231402,0.000853623,0.000191788,0.000333678,0.00202629,0.000350741,0.00026411,0.000897923,0.002687967,0.00018805,0.000414756,0.003841125,0.003580926,0.000484225,0.002261613,0.013344663,0.060505625,0.006962429,0.000815794,0.000136804,0.000795367,0.01932633,0.000194915,0.000345641,0.004564635,0.024606194,0.000202937,0.000331812,0.00016376,0.001278517,0.006442802,0.007391384,0.000202614,0.007140407,0.000241966,0.000160152,0.000128518,0.000125108,0.000108836,0.001083338,0.003285249,0.000181882,8.9e-05,0.000129917,0.000141587,0.000120604,0.000107729,0.000112218,0.000809555,0.003418367,0.00018677,0.000603773,0.003738838,0.004056476,0.000987478,0.000312563,0.00128781,0.000164939,0.00048309,0.000226511,0.000256469,0
18.1012,26.4605,0.00084084,0.00146889,0.000374176,0.001440685,0.000343834,0.007321597,0.000998965,0.067708117,0.017527198,0.001489466,0.000693332,0.001390968,0.000177026,0.004009306,0.000831429,0.000199496,0.004766337,0.003636451,0.000847496,0.000694355,0.032660908,0.009687786,0.000954711,0.000737218,0.001950767,0.00055146,0.000388453,0.000169565,0.000187483,0.001211669,0.000322645,0.000330017,0.000583467,0.002498289,0.006575118,0.000534921,0.000619197,0.000285109,0.000388747,0.000421619,0.000144568,0.000325168,0.008718435,0.004106172,0.00050434,0.000219587,0.000677829,0.00018102,0.00032248,0.001781279,0.000322436,0.000258666,0.000908594,0.002593732,0.000167925,0.000395784,0.0033641,0.002645729,0.000413862,0.00274996,0.016973177,0.067277351,0.007400048,0.000949967,0.000127294,0.000977123,0.021689682,0.000178728,0.000290922,0.00419197,0.026042263,0.00018807,0.000283226,0.000141561,0.000638235,0.00654978,0.006959461,0.00019123,0.006607569,0.000210416,0.000127688,0.000110877,0.000117097,0.000112142,0.000986435,0.002866462,0.000157429,0.000103115,0.000117684,0.000126291,0.000117392,0.000109563,9.97e-05,0.000750307,0.003167495,0.000165952,0.000555574,0.003344625,0.002398374,0.000534383,0.000281951,0.001096001,0.000153725,0.000391197,0.000214632,0.000311102,0
11.6127,19.5996,0.000734027,0.001358649,0.000362077,0.002374392,0.000588797,0.006528393,0.000980448,0.061320555,0.016467932,0.001509015,0.001193283,0.001635719,0.000126448,0.004294166,0.000768877,0.000156374,0.004240047,0.003344201,0.000748171,0.000717201,0.033637342,0.006844308,0.0008246,0.000778824,0.002172238,0.000439791,0.000303541,0.000137473,0.000147637,0.001105892,0.000275148,0.000257287,0.000808232,0.002383364,0.00580936,0.000350786,0.000636436,0.000213941,0.000223953,0.000201987,0.000106939,0.000243762,0.008070708,0.001259645,0.000429415,0.000167298,0.000595231,0.000122704,0.000268268,0.001521277,0.000263678,0.000211598,0.001101995,0.002245241,0.000124688,0.000380606,0.002397669,0.001278022,0.000327575,0.006446787,0.036837165,0.08150239,0.014563711,0.001718099,9.43e-05,0.00125199,0.022519203,0.000145618,0.000190039,0.003240882,0.024979857,0.000153602,0.000167421,8.62e-05,0.000143153,0.004297375,0.008395854,0.000137577,0.004590808,0.000136601,0.00011896,8.92e-05,8.64e-05,0.000105449,0.000641911,0.002265856,0.000119355,8.76e-05,8.32e-05,8.61e-05,8.6e-05,8.32e-05,8.38e-05,0.000753259,0.002143696,0.000122758,0.000479047,0.002491556,0.000938314,0.000189888,0.000223707,0.000789923,0.000107758,0.000269028,0.000132887,0.000141214,0
23.0603,15.4486,0.001083724,0.001881607,0.000466649,0.001086271,0.000286231,0.00934533,0.001304196,0.081646017,0.023026871,0.001938502,0.000580988,0.001255014,0.000222556,0.002201532,0.000671637,0.000230097,0.00583618,0.004988854,0.00144322,0.000678084,0.022433662,0.011256929,0.000778938,0.000496883,0.001202531,0.000624389,0.000475519,0.000209134,0.000239696,0.00142895,0.000421984,0.000394837,0.00048457,0.00195461,0.005750217,0.000557297,0.000418516,0.000383469,0.000585086,0.000659942,0.000176014,0.00040912,0.005604847,0.003640047,0.000379286,0.000260203,0.000460032,0.000201425,0.000339366,0.001308525,0.000307965,0.000325936,0.000814733,0.002807374,0.000225304,0.000339663,0.002212352,0.001928221,0.000294688,0.001990284,0.010725213,0.057806787,0.004563378,0.00065644,0.000156766,0.000961621,0.021142561,0.000222392,0.000464282,0.003829426,0.019950433,0.000232447,0.000433348,0.000175039,0.000732536,0.006320117,0.003569205,0.00027511,0.004676321,0.000265631,0.000131778,0.000154976,0.000149764,0.000140025,0.000803637,0.001596788,0.000212215,0.00011301,0.000139934,0.000154572,0.000132703,0.000125532,0.000106947,0.000756845,0.00356498,0.000218897,0.000685579,0.004309174,0.002293946,0.000591583,0.000325389,0.001061398,0.00019377,0.000344396,0.000360367,0.000640798,0
35.1648,32.9394,0.001038433,0.001884597,0.000527548,0.000583668,0.000277349,0.00762646,0.001197896,0.050606212,0.023421905,0.002852303,0.00061975,0.000696829,0.000316387,0.001771519,0.001184259,0.000338343,0.004440989,0.006491155,0.004326544,0.000509153,0.014818539,0.018147054,0.00064094,0.00057684,0.001113073,0.000925261,0.000735625,0.000296988,0.000366064,0.001563214,0.000908429,0.000386152,0.000398766,0.001966283,0.006899422,0.000625815,0.000435262,0.000511693,0.000708752,0.000782596,0.000271576,0.000474943,0.006344271,0.007162085,0.000432807,0.000373202,0.000660026,0.000320896,0.000495081,0.001969174,0.000396933,0.000444712,0.000818904,0.002705424,0.000361959,0.000476526,0.003622204,0.003758007,0.000407872,0.001191107,0.005238831,0.028568626,0.001830631,0.000410917,0.00026836,0.000773042,0.011113473,0.000333936,0.000578047,0.005215333,0.011864474,0.000365989,0.000599802,0.000492552,0.003824379,0.005400808,0.001991299,0.000422612,0.005078139,0.000455143,0.000222285,0.000220161,0.000252522,0.000222405,0.001173077,0.001733366,0.00036678,0.000194077,0.000232029,0.00024617,0.000232295,0.000238621,0.000232229,0.001031053,0.001768458,0.000361715,0.001342338,0.006529392,0.005699035,0.001307886,0.000488274,0.001222252,0.000296995,0.000582869,0.000779567,0.001071564,0
45.5143,39.2538,0.000859238,0.00169685,0.000785579,0.000500693,0.000368808,0.0044306,0.001235897,0.023539454,0.019545824,0.005854611,0.001011595,0.000640704,0.000485235,0.00142481,0.001443423,0.000477982,0.002774097,0.006877313,0.00761727,0.000548574,0.009397561,0.017541438,0.000630581,0.000750861,0.00122683,0.001159214,0.000900322,0.000448178,0.000525865,0.001778567,0.001565382,0.000526896,0.000554415,0.001922708,0.006483252,0.000660981,0.000490741,0.000612494,0.000837746,0.000850634,0.000381639,0.000576297,0.005697762,0.006991692,0.000502534,0.000508473,0.00088237,0.00049866,0.000631547,0.002101337,0.000488928,0.000542218,0.000909123,0.002738399,0.000500695,0.000626115,0.003899015,0.003862111,0.000525649,0.001028105,0.00394573,0.017253901,0.001350244,0.000511244,0.000430752,0.000910743,0.007272241,0.000489038,0.000623317,0.005175834,0.007289514,0.000492282,0.000661198,0.001126724,0.00722024,0.004187954,0.001193967,0.000556714,0.003929197,0.000583545,0.000312181,0.000377392,0.000359247,0.000351036,0.001210611,0.001384277,0.000511922,0.00044573,0.000338502,0.000354579,0.00035016,0.000267957,0.000289949,0.001165044,0.001052403,0.000478393,0.002355408,0.009781918,0.008344778,0.001786168,0.000602157,0.001149588,0.000425053,0.000741096,0.00144746,0.001675348,0
40.0,45.0,0.000928245,0.00170512,0.00058259,0.000525769,0.000299656,0.005629092,0.001110588,0.03347715,0.020837078,0.00355746,0.000682401,0.000633126,0.000413013,0.001732763,0.00129595,0.000414633,0.003691648,0.006512899,0.005347544,0.000514612,0.01290535,0.018448227,0.000586709,0.000776692,0.001395837,0.001260086,0.000833643,0.000335664,0.000454063,0.001764666,0.001100871,0.000433989,0.000424388,0.00250183,0.007709031,0.000677799,0.000486637,0.000549718,0.000757859,0.000777618,0.000391643,0.000564653,0.006898605,0.007996676,0.000465744,0.000435715,0.000895051,0.000358514,0.000626033,0.0023944,0.000429086,0.000491556,0.000935378,0.002896238,0.000414433,0.000657752,0.004835015,0.004033879,0.00044744,0.001247503,0.005314591,0.020856907,0.001157055,0.000401777,0.000331943,0.001002524,0.008818026,0.000405452,0.000590351,0.006822568,0.008581889,0.000447651,0.000570729,0.000890643,0.005466814,0.005506006,0.001365326,0.000500608,0.004843532,0.000520552,0.000289451,0.000284509,0.000303446,0.000267076,0.00152446,0.001644176,0.000421145,0.000234752,0.000268064,0.000289368,0.000250343,0.000267933,0.00025809,0.001388822,0.001115301,0.000428308,0.002446467,0.008562211,0.007189605,0.001254916,0.000696915,0.001361986,0.000374979,0.000693672,0.000986536,0.001068045,0
38.3374,59.5066,0.000780512,0.001580879,0.000530449,0.000516531,0.000274259,0.005325113,0.000926678,0.03300859,0.018289626,0.002762275,0.000628243,0.000556791,0.00034914,0.002327422,0.001500015,0.000377557,0.003529825,0.005636024,0.004280348,0.000452086,0.013838596,0.017876689,0.000560906,0.000887454,0.001724383,0.001444226,0.000837092,0.000339738,0.000409621,0.001536595,0.000931061,0.000411225,0.000388223,0.002632914,0.007884209,0.00062381,0.000403675,0.000525234,0.00065564,0.000728398,0.0003337,0.000523453,0.007497834,0.008974926,0.000431729,0.000422689,0.001041341,0.00036885,0.000582534,0.002592699,0.000408149,0.000432179,0.000882001,0.002612126,0.000355627,0.000633792,0.005420317,0.004422215,0.000416848,0.001303277,0.005595145,0.02060403,0.001190244,0.000372195,0.000315143,0.000968249,0.008698339,0.000371874,0.000530005,0.006955512,0.008635168,0.000409727,0.000555746,0.000879979,0.005691093,0.005671324,0.001522097,0.000459072,0.005373531,0.000490016,0.000292058,0.000271013,0.000271163,0.000244906,0.00165152,0.001876197,0.000383702,0.000192561,0.000241722,0.00024365,0.000241093,0.000236306,0.000198304,0.001445917,0.001090407,0.000362309,0.002518296,0.008688107,0.008709875,0.001458335,0.000625975,0.001468809,0.000343632,0.000690337,0.000720766,0.000768746,0
